"","pct","pollster","state","end_date","pollscore","party","methodology","sample_size"
"1211",51,"Echelon Insights","Arizona",2024-03-19,-0.8,"REP","Live Phone/Text-to-Web",401
"1212",52,"Echelon Insights","Georgia",2024-03-19,-0.8,"REP","Live Phone/Text-to-Web",400
"1213",51,"Echelon Insights","Michigan",2024-03-19,-0.8,"REP","Live Phone/Text-to-Web",400
"1214",51,"Echelon Insights","Nevada",2024-03-19,-0.8,"REP","Live Phone/Text-to-Web",400
"1215",49,"Echelon Insights","Pennsylvania",2024-03-19,-0.8,"REP","Live Phone/Text-to-Web",400
"1216",46,"Echelon Insights","Wisconsin",2024-03-19,-0.8,"REP","Live Phone/Text-to-Web",400
"1217",50.3,"Emerson","Michigan",2024-03-18,-1.1,"REP","IVR/Online Panel/Email",1000
"1218",43.2,"Emerson","Michigan",2024-03-18,-1.1,"REP","IVR/Online Panel/Email",1000
"1219",44.6,"Emerson","Michigan",2024-03-18,-1.1,"REP","IVR/Online Panel/Email",1000
"1220",51.8,"Emerson","Wisconsin",2024-03-18,-1.1,"REP","IVR/Online Panel/Email",1000
"1221",43.4,"Emerson","Wisconsin",2024-03-18,-1.1,"REP","IVR/Online Panel/Email",1000
"1222",50,"CNN/SSRS","Michigan",2024-03-18,-0.6,"REP","Live Phone/Probability Panel",1097
"1223",40,"CNN/SSRS","Michigan",2024-03-18,-0.6,"REP","Live Phone/Probability Panel",1097
"1224",46,"CNN/SSRS","Pennsylvania",2024-03-18,-0.6,"REP","Live Phone/Probability Panel",1132
"1225",40,"CNN/SSRS","Pennsylvania",2024-03-18,-0.6,"REP","Live Phone/Probability Panel",1132
"1226",45,"Selzer","National",2024-03-17,-1.2,"REP","Live Phone",704
"1227",47,"Mitchell","Michigan",2024-03-16,-0.2,"REP","Text-to-Web",627
"1228",44,"Mitchell","Michigan",2024-03-16,-0.2,"REP","Text-to-Web",627
"1229",52.3,"Emerson","Arizona",2024-03-15,-1.1,"REP","IVR/Online Panel/Email",1000
"1230",45.8,"Emerson","Arizona",2024-03-15,-1.1,"REP","IVR/Online Panel/Email",1000
"1231",51.3,"Emerson","Nevada",2024-03-15,-1.1,"REP","IVR/Online Panel/Email",1000
"1232",41,"Emerson","Nevada",2024-03-15,-1.1,"REP","IVR/Online Panel/Email",1000
"1233",46,"Noble Predictive Insights","National",2024-03-15,-0.4,"REP","Online Panel/Text-to-Web",2145
"1234",43,"Noble Predictive Insights","National",2024-03-15,-0.4,"REP","Online Panel/Text-to-Web",2145
"1235",43,"Noble Predictive Insights","National",2024-03-15,-0.4,"REP","Online Panel/Text-to-Web",2510
"1236",41,"Noble Predictive Insights","National",2024-03-15,-0.4,"REP","Online Panel/Text-to-Web",2510
"1237",51,"Marist","Georgia",2024-03-14,-0.9,"REP","Live Phone/Online Panel/Text-to-Web",1177
"1238",45,"Marist","Georgia",2024-03-14,-0.9,"REP","Live Phone/Online Panel/Text-to-Web",1177
"1239",51,"Marist","North Carolina",2024-03-14,-0.9,"REP","Live Phone/Online Panel/Text-to-Web",1197
"1240",46,"Marist","North Carolina",2024-03-14,-0.9,"REP","Live Phone/Online Panel/Text-to-Web",1197
"1241",47.5,"St. Pete Polls","Florida",2024-03-13,-0.3,"REP","IVR/Text-to-Web",1963
"1242",51.8,"Emerson","Pennsylvania",2024-03-13,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1000
"1243",43.7,"Emerson","Pennsylvania",2024-03-13,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1000
"1244",48,"Ipsos","National",2024-03-13,-0.9,"REP","Probability Panel",3356
"1245",36,"Ipsos","National",2024-03-13,-0.9,"REP","Probability Panel",4094
"1246",38,"Ipsos","National",2024-03-13,-0.9,"REP","Probability Panel",3356
"1247",32,"Ipsos","National",2024-03-13,-0.9,"REP","Probability Panel",4094
"1248",44,"YouGov","National",2024-03-12,-1.1,"REP","Online Panel",1367
"1249",44,"Civiqs","National",2024-03-12,-0.2,"REP","Online Panel/Online Ad",1324
"1250",48,"Quinnipiac","Michigan",2024-03-12,-0.5,"REP","Live Phone",1487
"1251",41,"Quinnipiac","Michigan",2024-03-12,-0.5,"REP","Live Phone",1487
"1252",46,"YouGov","National",2024-03-11,-1.1,"REP","Online Panel",990
"1253",43,"YouGov","National",2024-03-11,-1.1,"REP","Online Panel",992
"1254",40,"Suffolk","National",2024-03-11,-1,"REP","Live Phone",1000
"1255",48.1,"East Carolina University","Ohio",2024-03-11,-0.5,"REP","IVR/Online Panel/Text-to-Web",1298
"1256",49,"Beacon/Shaw","Pennsylvania",2024-03-11,-1.1,"REP","Live Phone/Text-to-Web",1149
"1257",42,"Beacon/Shaw","Pennsylvania",2024-03-11,-1.1,"REP","Live Phone/Text-to-Web",1149
"1258",49,"Beacon/Shaw","Arizona",2024-03-11,-1.1,"REP","Live Phone/Text-to-Web",1121
"1259",43,"Beacon/Shaw","Arizona",2024-03-11,-1.1,"REP","Live Phone/Text-to-Web",1121
"1260",50,"SurveyUSA","Ohio",2024-03-11,-1.3,"REP","Online Panel",1241
"1261",44,"SurveyUSA","Ohio",2024-03-11,-1.3,"REP","Online Panel",1241
"1262",51,"SurveyUSA","Ohio",2024-03-11,-1.3,"REP","Online Panel",1241
"1263",51,"SurveyUSA","Ohio",2024-03-11,-1.3,"REP","Online Panel",1241
"1264",51,"SurveyUSA","Ohio",2024-03-11,-1.3,"REP","Online Panel",1241
"1265",51,"YouGov","Georgia",2024-03-11,-1.1,"REP","Online Panel",1126
"1266",55.4,"Emerson","Ohio",2024-03-10,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1300
"1267",47.1,"Emerson","Ohio",2024-03-10,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1300
"1268",50,"SurveyUSA","North Carolina",2024-03-09,-1.3,"REP","Online Panel",598
"1269",45.2,"Cygnal","North Carolina",2024-03-07,-1.1,"REP","Live Phone/Text-to-Web",600
"1270",52,"Emerson","Georgia",2024-03-07,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1000
"1271",44.2,"Emerson","Georgia",2024-03-07,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1000
"1272",49,"Emerson","National",2024-03-06,-1.1,"REP","IVR/Online Panel/Email",1350
"1273",43.2,"Emerson","National",2024-03-06,-1.1,"REP","IVR/Online Panel/Email",1350
"1274",44,"YouGov","National",2024-03-05,-1.1,"REP","Online Panel",1450
"1275",54.8,"Emerson","Indiana",2024-03-05,-1.1,"REP","Online Panel/Email/Text-to-Web",1000
"1276",45,"Noble Predictive Insights","Nevada",2024-03-05,-0.4,"REP","Online Panel",829
"1277",40,"Noble Predictive Insights","Nevada",2024-03-05,-0.4,"REP","Online Panel",829
"1278",55.6,"Emerson","Montana",2024-03-02,-1.1,"REP","Online Panel/Email/Text-to-Web",1000
"1279",48.5,"Emerson","Montana",2024-03-02,-1.1,"REP","Online Panel/Email/Text-to-Web",1000
"1280",53,"Data for Progress","Alaska",2024-03-02,-1.2,"REP","Online Panel/Text",1120
"1281",53,"Data for Progress","Alaska",2024-03-02,-1.2,"REP","Online Panel/Text",1120
"1282",52,"YouGov","National",2024-03-01,-1.1,"REP","Online Panel",1436
"1283",36,"Ipsos","National",2024-02-28,-0.9,"REP","Probability Panel",1185
"1284",48,"Siena/NYT","National",2024-02-28,-1.5,"REP","Live Phone",980
"1285",48,"Siena/NYT","National",2024-02-28,-1.5,"REP","Live Phone",980
"1286",47,"Siena/NYT","National",2024-02-28,-1.5,"REP","Live Phone",980
"1287",48,"Siena/NYT","National",2024-02-28,-1.5,"REP","Live Phone",980
"1288",41,"Beacon/Shaw","National",2024-02-28,-1.1,"REP","Live Phone/Text-to-Web",1262
"1289",49,"Beacon/Shaw","National",2024-02-28,-1.1,"REP","Live Phone/Text-to-Web",1262
"1290",48,"Selzer","Iowa",2024-02-28,-1.2,"REP","Live Phone",640
"1291",38,"SurveyUSA","Minnesota",2024-02-28,-1.3,"REP","Online Panel",1603
"1292",44,"Kaiser Family Foundation","National",2024-02-28,-0.3,"REP","Probability Panel",1072
"1293",44,"YouGov","National",2024-02-27,-1.1,"REP","Online Panel",1498
"1294",35.1,"Emerson","California",2024-02-27,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1000
"1295",31.5,"Emerson","California",2024-02-27,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1000
"1296",28,"UC Berkeley","California",2024-02-26,-0.2,"REP","Online Panel",6536
"1297",34,"UC Berkeley","California",2024-02-26,-0.2,"REP","Online Panel",6536
"1298",47,"Rasmussen","Arizona",2024-02-26,-0.5,"REP","IVR/Online Panel",1001
"1299",39,"Leger","National",2024-02-25,0,"REP","Online Panel",1005
"1300",45,"Leger","National",2024-02-25,0,"REP","Online Panel",773
"1301",46,"Emerson","Michigan",2024-02-24,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1000
"1302",42.4,"Emerson","Michigan",2024-02-24,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1000
"1303",45.2,"Emerson","Wisconsin",2024-02-24,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1000
"1304",40.8,"Emerson","Wisconsin",2024-02-24,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1000
"1305",47,"Emerson","Wisconsin",2024-02-24,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1000
"1306",44.7,"Emerson","Wisconsin",2024-02-24,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1000
"1307",43,"YouGov","National",2024-02-20,-1.1,"REP","Online Panel",1360
"1308",46,"Emerson","Nevada",2024-02-19,-1.1,"REP","IVR/Online Panel/Email",1000
"1309",44.3,"Emerson","Nevada",2024-02-19,-1.1,"REP","IVR/Online Panel/Email",1000
"1310",47.6,"Emerson","Nevada",2024-02-19,-1.1,"REP","IVR/Online Panel/Email",1000
"1311",49,"Emerson","Nevada",2024-02-19,-1.1,"REP","IVR/Online Panel/Email",1000
"1312",45.6,"Emerson","Arizona",2024-02-19,-1.1,"REP","IVR/Online Panel/Email",1000
"1313",42.6,"Emerson","Arizona",2024-02-19,-1.1,"REP","IVR/Online Panel/Email",1000
"1314",47.6,"Emerson","Arizona",2024-02-19,-1.1,"REP","IVR/Online Panel/Email",1000
"1315",47.3,"Emerson","Arizona",2024-02-19,-1.1,"REP","IVR/Online Panel/Email",1000
"1316",45,"Quinnipiac","National",2024-02-19,-0.5,"REP","Live Phone",1421
"1317",37,"Quinnipiac","National",2024-02-19,-0.5,"REP","Live Phone",1421
"1318",43,"Roanoke College","Virginia",2024-02-19,-0.4,"REP","Live Phone/Online Panel",705
"1319",32.6,"Emerson","California",2024-02-18,-1.1,"REP","IVR/Online Panel/Email",1000
"1320",30.7,"Emerson","California",2024-02-18,-1.1,"REP","IVR/Online Panel/Email",1000
"1321",50.6,"Emerson","South Carolina",2024-02-16,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1197
"1322",45.1,"Emerson","Pennsylvania",2024-02-16,-1.1,"REP","IVR/Online Panel/Email",1000
"1323",41.5,"Emerson","Pennsylvania",2024-02-16,-1.1,"REP","IVR/Online Panel/Email",1000
"1324",49.2,"Emerson","Pennsylvania",2024-02-16,-1.1,"REP","IVR/Online Panel/Email",1000
"1325",48.4,"Emerson","Pennsylvania",2024-02-16,-1.1,"REP","IVR/Online Panel/Email",1000
"1326",46.6,"Emerson","North Carolina",2024-02-16,-1.1,"REP","IVR/Online Panel/Email",1000
"1327",45.9,"Emerson","North Carolina",2024-02-16,-1.1,"REP","IVR/Online Panel/Email",1000
"1328",49.9,"Emerson","North Carolina",2024-02-16,-1.1,"REP","IVR/Online Panel/Email",1000
"1329",49.2,"Emerson","North Carolina",2024-02-16,-1.1,"REP","IVR/Online Panel/Email",1000
"1330",47.9,"Emerson","Georgia",2024-02-16,-1.1,"REP","IVR/Online Panel/Email",1000
"1331",45,"Emerson","Georgia",2024-02-16,-1.1,"REP","IVR/Online Panel/Email",1000
"1332",51,"Emerson","Georgia",2024-02-16,-1.1,"REP","IVR/Online Panel/Email",1000
"1333",50.5,"Emerson","Georgia",2024-02-16,-1.1,"REP","IVR/Online Panel/Email",1000
"1334",47,"Rasmussen","National",2024-02-15,-0.5,"REP","IVR/Online Panel",868
"1335",43,"Rasmussen","National",2024-02-15,-0.5,"REP","IVR/Online Panel",868
"1336",51,"SurveyUSA","Montana",2024-02-15,-1.3,"REP","Online Panel/Text-to-Web",549
"1337",51,"Marquette Law School","National",2024-02-15,-1.1,"REP","Probability Panel",787
"1338",52,"Marquette Law School","National",2024-02-15,-1.1,"REP","Probability Panel",628
"1339",42,"Marquette Law School","National",2024-02-15,-1.1,"REP","Probability Panel",787
"1340",43,"Marquette Law School","National",2024-02-15,-1.1,"REP","Probability Panel",628
"1341",44.7,"Emerson","National",2024-02-14,-1.1,"REP","IVR/Online Panel/Email",1225
"1342",40.2,"Emerson","National",2024-02-14,-1.1,"REP","IVR/Online Panel/Email",1225
"1343",46,"Emerson","National",2024-02-14,-1.1,"REP","IVR/Online Panel/Email",1225
"1344",45,"Emerson","National",2024-02-14,-1.1,"REP","IVR/Online Panel/Email",1225
"1345",46.1,"Emerson","National",2024-02-14,-1.1,"REP","IVR/Online Panel/Email",1225
"1346",49,"Echelon Insights","National",2024-02-14,-0.8,"REP","Online Panel",1015
"1347",42,"Echelon Insights","National",2024-02-14,-0.8,"REP","Online Panel",1015
"1348",36,"Siena","New York",2024-02-14,-0.8,"REP","Live Phone/Online Panel",806
"1349",32,"Siena","New York",2024-02-14,-0.8,"REP","Live Phone/Online Panel",806
"1350",38,"Pan Atlantic Research","Maine",2024-02-14,-0.1,"REP","Online Panel",791
"1351",32,"Emerson","Maryland",2024-02-13,-1.1,"REP","IVR/Online Panel/Email",1000
"1352",31.4,"Emerson","Maryland",2024-02-13,-1.1,"REP","IVR/Online Panel/Email",1000
"1353",49.2,"Cygnal","Iowa",2024-02-13,-1.1,"REP","Online Panel/Text",600
"1354",44,"YouGov","National",2024-02-13,-1.1,"REP","Online Panel",1470
"1355",32,"PPIC","California",2024-02-13,-0.4,"REP","Probability Panel",1075
"1356",37,"Ipsos","National",2024-02-12,-0.9,"REP","Probability Panel",1237
"1357",46.5,"East Carolina University","North Carolina",2024-02-12,-0.5,"REP","IVR/Online Panel/Text-to-Web",1207
"1358",47,"Beacon/Shaw","Michigan",2024-02-12,-1.1,"REP","Live Phone/Text-to-Web",1106
"1359",42,"Beacon/Shaw","Michigan",2024-02-12,-1.1,"REP","Live Phone/Text-to-Web",1106
"1360",50,"Beacon/Shaw","North Carolina",2024-02-12,-1.1,"REP","Live Phone/Text-to-Web",1099
"1361",46,"Beacon/Shaw","North Carolina",2024-02-12,-1.1,"REP","Live Phone/Text-to-Web",1099
"1362",45,"YouGov","Texas",2024-02-12,-1.1,"REP","Online Panel",1200
"1363",48,"YouGov","Texas",2024-02-12,-1.1,"REP","Online Panel",1200
"1364",50,"Winthrop U.","South Carolina",2024-02-10,-0.3,"REP","Live Phone/Online Panel",1717
"1365",45,"YouGov","National",2024-02-09,-1.1,"REP","Online Panel",869
"1366",40,"Chism Strategies","Pennsylvania",2024-02-08,-0.3,"REP","Text",500
"1367",43.9,"AtlasIntel","National",2024-02-07,-0.8,"REP","Online Ad",1637
"1368",39,"AtlasIntel","National",2024-02-07,-0.8,"REP","Online Ad",1637
"1369",33,"Ipsos","National",2024-02-07,-0.9,"REP","Probability Panel",1076
"1370",41,"Kaiser Family Foundation","National",2024-02-07,-0.3,"REP","Live Phone/Probability Panel",1055
"1371",44,"YouGov","National",2024-02-06,-1.1,"REP","Online Panel",1399
"1372",25.5,"Suffolk","Massachusetts",2024-02-05,-1,"REP","Live Phone",1000
"1373",44,"YouGov","National",2024-02-04,-1.1,"REP","Online Panel",1765
"1374",49,"SurveyUSA","National",2024-02-02,-1.3,"REP","Online Panel",1048
"1375",45,"SurveyUSA","National",2024-02-02,-1.3,"REP","Online Panel",1048
"1376",43,"SurveyUSA","National",2024-02-02,-1.3,"REP","Online Panel",1048
"1377",41,"SurveyUSA","National",2024-02-02,-1.3,"REP","Online Panel",1048
"1378",47,"Marist","National",2024-02-01,-0.9,"REP","Live Phone/Online Panel/Text",1441
"1379",49,"Marquette Law School","Wisconsin",2024-01-31,-1.1,"REP","Live Phone/Email",930
"1380",50,"Marquette Law School","Wisconsin",2024-01-31,-1.1,"REP","Live Phone/Email",808
"1381",40,"Marquette Law School","Wisconsin",2024-01-31,-1.1,"REP","Live Phone/Email",930
"1382",41,"Marquette Law School","Wisconsin",2024-01-31,-1.1,"REP","Live Phone/Email",808
"1383",42,"YouGov","National",2024-01-30,-1.1,"REP","Online Panel",1486
"1384",44,"Civiqs","National",2024-01-30,-0.2,"REP","Online Panel/Online Ad",1217
"1385",42,"Beacon/Shaw","Wisconsin",2024-01-30,-1.1,"REP","Live Phone/Text-to-Web",1172
"1386",47,"Beacon/Shaw","Wisconsin",2024-01-30,-1.1,"REP","Live Phone/Text-to-Web",1172
"1387",45,"Beacon/Shaw","Georgia",2024-01-30,-1.1,"REP","Live Phone/Text-to-Web",1119
"1388",51,"Beacon/Shaw","Georgia",2024-01-30,-1.1,"REP","Live Phone/Text-to-Web",1119
"1389",47,"Hart/POS","National",2024-01-30,-0.7,"REP","Live Phone",1000
"1390",49,"CNN/SSRS","National",2024-01-30,-0.6,"REP","Probability Panel",983
"1391",43,"UMass Amherst/YouGov","National",2024-01-30,-0.4,"REP","Online Panel",1064
"1392",45,"YouGov","National",2024-01-30,-1.1,"REP","Online Panel",850
"1393",45.5,"Emerson","National",2024-01-29,-1.1,"REP","IVR/Online Panel/Email",1260
"1394",41.1,"Emerson","National",2024-01-29,-1.1,"REP","IVR/Online Panel/Email",1260
"1395",41.7,"Emerson","National",2024-01-29,-1.1,"REP","IVR/Online Panel/Email",1260
"1396",45,"YouGov","National",2024-01-29,-1.1,"REP","Online Panel",1069
"1397",42,"YouGov","National",2024-01-29,-1.1,"REP","Online Panel",1069
"1398",44,"Quinnipiac","National",2024-01-29,-0.5,"REP","Live Phone",1650
"1399",37,"Quinnipiac","National",2024-01-29,-0.5,"REP","Live Phone",1650
"1400",39,"SurveyUSA","Minnesota",2024-01-29,-1.3,"REP","Online Panel",1594
"1401",37,"Leger","National",2024-01-28,0,"REP","Online Panel",1004
"1402",49.4,"Emerson","Missouri",2024-01-28,-1.1,"REP","IVR/Online Panel",1830
"1403",35,"Emerson","Colorado",2024-01-28,-1.1,"REP","IVR/Online Panel",1856
"1404",55.3,"Emerson","South Dakota",2024-01-28,-1.1,"REP","IVR/Online Panel",1777
"1405",42,"Franklin and Marshall College","Pennsylvania",2024-01-28,-0.1,"REP","Mail-to-Web/Mail-to-Phone",507
"1406",37,"Franklin and Marshall College","Pennsylvania",2024-01-28,-0.1,"REP","Mail-to-Web/Mail-to-Phone",499
"1407",46.8,"Emerson","Ohio",2024-01-25,-1.1,"REP","IVR/Online Panel",1844
"1408",40,"Ipsos","National",2024-01-24,-0.9,"REP","Probability Panel",1250
"1409",36,"Ipsos","National",2024-01-24,-0.9,"REP","Probability Panel",1250
"1410",49,"U. Houston","Texas",2024-01-24,-0.3,"REP","Online Panel",1145
"1411",52,"U. Houston","Texas",2024-01-24,-0.3,"REP","Online Panel",1145
"1412",44,"YouGov","National",2024-01-23,-1.1,"REP","Online Panel",1497
"1413",47,"Echelon Insights","National",2024-01-18,-0.8,"REP","Online Panel",1029
"1414",41,"Echelon Insights","National",2024-01-18,-0.8,"REP","Online Panel",1029
"1415",45,"Marist","New Hampshire",2024-01-17,-0.9,"REP","Live Phone/Online Panel/Text",1157
"1416",41,"Marist","New Hampshire",2024-01-17,-0.9,"REP","Live Phone/Online Panel/Text",1157
"1417",37,"Siena","New York",2024-01-17,-0.8,"REP","Live Phone/Online Panel",807
"1418",32,"Siena","New York",2024-01-17,-0.8,"REP","Live Phone/Online Panel",807
"1419",43,"YouGov","National",2024-01-16,-1.1,"REP","Online Panel",1472
"1420",48.7,"Emerson","Texas",2024-01-15,-1.1,"REP","IVR/Online Panel/Email",1315
"1421",45.7,"Emerson","Texas",2024-01-15,-1.1,"REP","IVR/Online Panel/Email",1315
"1422",33.7,"Emerson","California",2024-01-14,-1.1,"REP","IVR/Online Panel",1087
"1423",31.7,"Emerson","California",2024-01-14,-1.1,"REP","IVR/Online Panel",1087
"1424",40,"Virginia Commonwealth U.","Virginia",2024-01-13,-0.1,"REP","Live Phone/Text-to-Web",812
"1425",50,"YouGov","National",2024-01-12,-1.1,"REP","Online Panel",1906
"1426",37,"Angus Reid","National",2024-01-12,-0.1,"REP","Online Panel",1178
"1427",44.7,"U. Georgia SPIA","Georgia",2024-01-11,-0.2,"REP","Live Phone",1007
"1428",43,"YouGov","National",2024-01-09,-1.1,"REP","Online Panel",1417
"1429",49,"Rasmussen","National",2024-01-09,-0.5,"REP","IVR/Online Panel",968
"1430",48,"Ipsos","National",2024-01-09,-0.9,"REP","Probability Panel",4677
"1431",30,"Ipsos","National",2024-01-09,-0.9,"REP","Probability Panel",4677
"1432",38,"Ipsos","National",2024-01-09,-0.9,"REP","Probability Panel",3815
"1433",33,"Ipsos","National",2024-01-09,-0.9,"REP","Probability Panel",3815
"1434",47,"Emerson","Nevada",2024-01-08,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1294
"1435",42.2,"Emerson","Nevada",2024-01-08,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1294
"1436",46,"Quinnipiac","Pennsylvania",2024-01-08,-0.5,"REP","Live Phone",1680
"1437",39,"Quinnipiac","Pennsylvania",2024-01-08,-0.5,"REP","Live Phone",1680
"1438",31,"UC Berkeley","California",2024-01-08,-0.2,"REP","Email",4470
"1439",37,"UC Berkeley","California",2024-01-08,-0.2,"REP","Email",4470
"1440",34.1,"Suffolk","New Hampshire",2024-01-07,-1,"REP","Live Phone",1000
"1441",34,"Ipsos","National",2024-01-07,-0.9,"REP","Probability Panel",2027
"1442",45,"Noble Predictive Insights","National",2024-01-04,-0.4,"REP","Online Panel/Text-to-Web",2364
"1443",44,"Noble Predictive Insights","National",2024-01-04,-0.4,"REP","Online Panel/Text-to-Web",2573
"1444",41,"Noble Predictive Insights","National",2024-01-04,-0.4,"REP","Online Panel/Text-to-Web",2364
"1445",41,"Noble Predictive Insights","National",2024-01-04,-0.4,"REP","Online Panel/Text-to-Web",2573
"1446",44,"YouGov","National",2024-01-02,-1.1,"REP","Online Panel",1343
"1447",43.8,"Suffolk","National",2023-12-26,-1,"REP","Live Phone",1000
"1448",37.2,"Suffolk","National",2023-12-26,-1,"REP","Live Phone",1000
"1449",42,"YouGov","National",2023-12-23,-1.1,"REP","Online Panel",1765
"1450",39,"St. Anselm","New Hampshire",2023-12-19,-0.5,"REP","Text-to-Web",1711
"1451",43,"Mason-Dixon","Virginia",2023-12-19,-1.1,"REP","Live Phone",625
"1452",36,"Mason-Dixon","Virginia",2023-12-19,-1.1,"REP","Live Phone",625
"1453",43,"YouGov","National",2023-12-18,-1.1,"REP","Online Panel",1336
"1454",44,"YouGov","National",2023-12-18,-1.1,"REP","Online Panel",1027
"1455",41,"YouGov","National",2023-12-18,-1.1,"REP","Online Panel",1027
"1456",45,"YouGov","National",2023-12-18,-1.1,"REP","Online Panel",1027
"1457",44,"YouGov","National",2023-12-18,-1.1,"REP","Online Panel",1027
"1458",46,"Quinnipiac","National",2023-12-18,-0.5,"REP","Live Phone",1647
"1459",36,"Quinnipiac","National",2023-12-18,-0.5,"REP","Live Phone",1647
"1460",38,"Quinnipiac","National",2023-12-18,-0.5,"REP","Live Phone",1647
"1461",40,"YouGov","Colorado",2023-12-18,-1.1,"REP","Online Panel",800
"1462",36,"Leger","National",2023-12-17,0,"REP","Online Panel",1000
"1463",48.2,"Emerson","Iowa",2023-12-17,-1.1,"REP","IVR/Online Panel/Text-to-Web/Email",1094
"1464",47,"Echelon Insights","National",2023-12-16,-0.8,"REP","Online Panel",1012
"1465",41,"Echelon Insights","National",2023-12-16,-0.8,"REP","Online Panel",1012
"1466",46,"Siena/NYT","National",2023-12-14,-1.5,"REP","Live Phone",1016
"1467",45,"Siena/NYT","National",2023-12-14,-1.5,"REP","Live Phone",1016
"1468",50,"Beacon/Shaw","National",2023-12-13,-1.1,"REP","Live Phone",1007
"1469",41,"Beacon/Shaw","National",2023-12-13,-1.1,"REP","Live Phone",1007
"1470",41,"Muhlenberg","Pennsylvania",2023-12-13,-1,"REP","Live Phone",421
"1471",37,"Muhlenberg","Pennsylvania",2023-12-13,-1,"REP","Live Phone",421
"1472",43,"YouGov","National",2023-12-12,-1.1,"REP","Online Panel",1332
"1473",48,"Hart/POS","National",2023-12-12,-0.7,"REP","Live Phone",1002
"1474",38,"Ipsos","National",2023-12-11,-0.9,"REP","Probability Panel",4411
"1475",36,"Ipsos","National",2023-12-11,-0.9,"REP","Probability Panel",4411
"1476",48,"Rasmussen","National",2023-12-10,-0.5,"REP","IVR/Online Panel",892
"1477",40,"Rasmussen","National",2023-12-10,-0.5,"REP","IVR/Online Panel",892
"1478",45,"YouGov","Texas",2023-12-10,-1.1,"REP","Online Panel",1200
"1479",42,"YouGov","Texas",2023-12-10,-1.1,"REP","Online Panel",1200
"1480",48,"Marist","National",2023-12-07,-0.9,"REP","Live Phone/Online Panel/Text",1129
"1481",49,"CNN/SSRS","Georgia",2023-12-07,-0.6,"REP","Live Phone/Text-to-Web/Email/Mail-to-Web",1068
"1482",42,"CNN/SSRS","Georgia",2023-12-07,-0.6,"REP","Live Phone/Text-to-Web/Email/Mail-to-Web",1068
"1483",47.4,"Emerson","National",2023-12-06,-1.1,"REP","IVR/Online Panel/Email",1000
"1484",43.4,"Emerson","National",2023-12-06,-1.1,"REP","IVR/Online Panel/Email",1000
"1485",50,"CNN/SSRS","Michigan",2023-12-06,-0.6,"REP","Live Phone/Text-to-Web/Email/Mail-to-Web",1197
"1486",39,"CNN/SSRS","Michigan",2023-12-06,-0.6,"REP","Live Phone/Text-to-Web/Email/Mail-to-Web",1197
"1487",41,"YouGov","National",2023-12-05,-1.1,"REP","Online Panel",1291
"1488",45,"SSRS","Tennessee",2023-12-02,-0.2,"REP","Live Phone",502
"1489",42,"YouGov","National",2023-11-27,-1.1,"REP","Online Panel",1323
"1490",37,"YouGov","National",2023-11-27,-1.1,"REP","Online Panel",1000
"1491",36,"YouGov","National",2023-11-27,-1.1,"REP","Online Panel",1000
"1492",35,"Leger","National",2023-11-26,0,"REP","Online Panel",1001
"1493",47.3,"Emerson","National",2023-11-20,-1.1,"REP","IVR/Online Panel",1475
"1494",42.2,"Emerson","National",2023-11-20,-1.1,"REP","IVR/Online Panel",1475
"1495",44,"Roanoke College","Virginia",2023-11-20,-0.4,"REP","Live Phone/Online Panel",686
"1496",36,"NORC","National",2023-11-20,0.2,"REP","Probability Panel",2694
"1497",47,"Echelon Insights","National",2023-11-17,-0.8,"REP","Online Panel",1006
"1498",30,"PPIC","California",2023-11-16,-0.4,"REP","Probability Panel",1113
"1499",36,"Siena","New York",2023-11-15,-0.8,"REP","Live Phone/Online Panel",803
"1500",28,"Siena","New York",2023-11-15,-0.8,"REP","Live Phone/Online Panel",803
"1501",51,"Ipsos","National",2023-11-14,-0.9,"REP","Probability Panel",1006
"1502",32,"Ipsos","National",2023-11-14,-0.9,"REP","Probability Panel",1006
"1503",43,"YouGov","National",2023-11-14,-1.1,"REP","Online Panel",1272
"1504",36.9,"Emerson","California",2023-11-14,-1.1,"REP","IVR/Online Panel",1000
"1505",30.8,"Emerson","California",2023-11-14,-1.1,"REP","IVR/Online Panel",1000
"1506",34.9,"Emerson","California",2023-11-14,-1.1,"REP","IVR/Online Panel",1000
